Iteration,A,R,sdvig,polojenie
836,2.5,10.5,100,-12.5
837,2.5,10.5,100,-10.0
838,2.5,10.5,100,-7.5
839,2.5,10.5,100,-5.0
840,2.5,10.5,100,-2.5
841,2.5,10.5,100,0.0
842,2.5,10.5,100,2.5
843,2.5,10.5,100,5.0
844,2.5,10.5,100,7.5
845,2.5,10.5,100,10.0
846,2.5,10.5,100,12.5
847,2.5,10.5,100,15.0
848,2.5,10.5,100,17.5
849,2.5,10.5,100,20.0
850,2.5,10.5,100,22.5
851,2.5,10.5,100,25.0
852,2.5,10.5,100,27.5
853,2.5,10.5,100,30.0
854,2.5,10.5,100,32.5
855,2.5,10.5,100,35.0
856,2.5,10.5,100,37.5
857,2.5,10.5,100,40.0
858,2.5,10.5,100,42.5
859,2.5,10.5,100,45.0
860,2.5,10.5,100,47.5
861,2.5,10.5,100,50.0
862,2.5,10.5,110,-50.0
863,2.5,10.5,110,-47.5
864,2.5,10.5,110,-45.0
865,2.5,10.5,110,-42.5
866,2.5,10.5,110,-40.0
867,2.5,10.5,110,-37.5
868,2.5,10.5,110,-35.0
869,2.5,10.5,110,-32.5
870,2.5,10.5,110,-30.0
871,2.5,10.5,110,-27.5
872,2.5,10.5,110,-25.0
873,2.5,10.5,110,-22.5
874,2.5,10.5,110,-20.0
875,2.5,10.5,110,-17.5
876,2.5,10.5,110,-15.0
877,2.5,10.5,110,-12.5
878,2.5,10.5,110,-10.0
879,2.5,10.5,110,-7.5
880,2.5,10.5,110,-5.0
881,2.5,10.5,110,-2.5
882,2.5,10.5,110,0.0
883,2.5,10.5,110,2.5
884,2.5,10.5,110,5.0
885,2.5,10.5,110,7.5
886,2.5,10.5,110,10.0
887,2.5,10.5,110,12.5
888,2.5,10.5,110,15.0
889,2.5,10.5,110,17.5
890,2.5,10.5,110,20.0
891,2.5,10.5,110,22.5
892,2.5,10.5,110,25.0
893,2.5,10.5,110,27.5
894,2.5,10.5,110,30.0
895,2.5,10.5,110,32.5
896,2.5,10.5,110,35.0
897,2.5,10.5,110,37.5
898,2.5,10.5,110,40.0
899,2.5,10.5,110,42.5
900,2.5,10.5,110,45.0
901,2.5,10.5,110,47.5
902,2.5,10.5,110,50.0
903,2.5,10.5,120,-50.0
904,2.5,10.5,120,-47.5
905,2.5,10.5,120,-45.0
906,2.5,10.5,120,-42.5
907,2.5,10.5,120,-40.0
908,2.5,10.5,120,-37.5
909,2.5,10.5,120,-35.0
910,2.5,10.5,120,-32.5
911,2.5,10.5,120,-30.0
912,2.5,10.5,120,-27.5
913,2.5,10.5,120,-25.0
914,2.5,10.5,120,-22.5
915,2.5,10.5,120,-20.0
916,2.5,10.5,120,-17.5
917,2.5,10.5,120,-15.0
918,2.5,10.5,120,-12.5
919,2.5,10.5,120,-10.0
920,2.5,10.5,120,-7.5
921,2.5,10.5,120,-5.0
922,2.5,10.5,120,-2.5
923,2.5,10.5,120,0.0
924,2.5,10.5,120,2.5
925,2.5,10.5,120,5.0
926,2.5,10.5,120,7.5
927,2.5,10.5,120,10.0
928,2.5,10.5,120,12.5
929,2.5,10.5,120,15.0
930,2.5,10.5,120,17.5
931,2.5,10.5,120,20.0
932,2.5,10.5,120,22.5
933,2.5,10.5,120,25.0
934,2.5,10.5,120,27.5
935,2.5,10.5,120,30.0
936,2.5,10.5,120,32.5
937,2.5,10.5,120,35.0
938,2.5,10.5,120,37.5
939,2.5,10.5,120,40.0
940,2.5,10.5,120,42.5
941,2.5,10.5,120,45.0
942,2.5,10.5,120,47.5
943,2.5,10.5,120,50.0
944,2.5,10.5,130,-50.0
945,2.5,10.5,130,-47.5
946,2.5,10.5,130,-45.0
947,2.5,10.5,130,-42.5
948,2.5,10.5,130,-40.0
949,2.5,10.5,130,-37.5
950,2.5,10.5,130,-35.0
951,2.5,10.5,130,-32.5
952,2.5,10.5,130,-30.0
953,2.5,10.5,130,-27.5
954,2.5,10.5,130,-25.0
955,2.5,10.5,130,-22.5
956,2.5,10.5,130,-20.0
957,2.5,10.5,130,-17.5
958,2.5,10.5,130,-15.0
959,2.5,10.5,130,-12.5
960,2.5,10.5,130,-10.0
961,2.5,10.5,130,-7.5
962,2.5,10.5,130,-5.0
963,2.5,10.5,130,-2.5
964,2.5,10.5,130,0.0
965,2.5,10.5,130,2.5
966,2.5,10.5,130,5.0
967,2.5,10.5,130,7.5
968,2.5,10.5,130,10.0
969,2.5,10.5,130,12.5
970,2.5,10.5,130,15.0
971,2.5,10.5,130,17.5
972,2.5,10.5,130,20.0
973,2.5,10.5,130,22.5
974,2.5,10.5,130,25.0
975,2.5,10.5,130,27.5
976,2.5,10.5,130,30.0
977,2.5,10.5,130,32.5
978,2.5,10.5,130,35.0
979,2.5,10.5,130,37.5
980,2.5,10.5,130,40.0
981,2.5,10.5,130,42.5
982,2.5,10.5,130,45.0
983,2.5,10.5,130,47.5
984,2.5,10.5,130,50.0
985,2.5,11.0,20,-50.0
986,2.5,11.0,20,-47.5
987,2.5,11.0,20,-45.0
988,2.5,11.0,20,-42.5
989,2.5,11.0,20,-40.0
990,2.5,11.0,20,-37.5
991,2.5,11.0,20,-35.0
992,2.5,11.0,20,-32.5
993,2.5,11.0,20,-30.0
994,2.5,11.0,20,-27.5
995,2.5,11.0,20,-25.0
996,2.5,11.0,20,-22.5
997,2.5,11.0,20,-20.0
998,2.5,11.0,20,-17.5
999,2.5,11.0,20,-15.0
1000,2.5,11.0,20,-12.5
1001,2.5,11.0,20,-10.0
1002,2.5,11.0,20,-7.5
1003,2.5,11.0,20,-5.0
1004,2.5,11.0,20,-2.5
1005,2.5,11.0,20,0.0
1006,2.5,11.0,20,2.5
1007,2.5,11.0,20,5.0
1008,2.5,11.0,20,7.5
1009,2.5,11.0,20,10.0
1010,2.5,11.0,20,12.5
1011,2.5,11.0,20,15.0
1012,2.5,11.0,20,17.5
1013,2.5,11.0,20,20.0
1014,2.5,11.0,20,22.5
1015,2.5,11.0,20,25.0
1016,2.5,11.0,20,27.5
1017,2.5,11.0,20,30.0
1018,2.5,11.0,20,32.5
1019,2.5,11.0,20,35.0
1020,2.5,11.0,20,37.5
1021,2.5,11.0,20,40.0
1022,2.5,11.0,20,42.5
1023,2.5,11.0,20,45.0
1024,2.5,11.0,20,47.5
1025,2.5,11.0,20,50.0
1026,2.5,11.0,30,-50.0
1027,2.5,11.0,30,-47.5
1028,2.5,11.0,30,-45.0
1029,2.5,11.0,30,-42.5
1030,2.5,11.0,30,-40.0
1031,2.5,11.0,30,-37.5
1032,2.5,11.0,30,-35.0
1033,2.5,11.0,30,-32.5
1034,2.5,11.0,30,-30.0
1035,2.5,11.0,30,-27.5
1036,2.5,11.0,30,-25.0
1037,2.5,11.0,30,-22.5
1038,2.5,11.0,30,-20.0
1039,2.5,11.0,30,-17.5
1040,2.5,11.0,30,-15.0
1041,2.5,11.0,30,-12.5
1042,2.5,11.0,30,-10.0
1043,2.5,11.0,30,-7.5
1044,2.5,11.0,30,-5.0
1045,2.5,11.0,30,-2.5
1046,2.5,11.0,30,0.0
1047,2.5,11.0,30,2.5
1048,2.5,11.0,30,5.0
1049,2.5,11.0,30,7.5
1050,2.5,11.0,30,10.0
1051,2.5,11.0,30,12.5
1052,2.5,11.0,30,15.0
1053,2.5,11.0,30,17.5
1054,2.5,11.0,30,20.0
1055,2.5,11.0,30,22.5
1056,2.5,11.0,30,25.0
1057,2.5,11.0,30,27.5
1058,2.5,11.0,30,30.0
1059,2.5,11.0,30,32.5
1060,2.5,11.0,30,35.0
1061,2.5,11.0,30,37.5
1062,2.5,11.0,30,40.0
1063,2.5,11.0,30,42.5
1064,2.5,11.0,30,45.0
1065,2.5,11.0,30,47.5
1066,2.5,11.0,30,50.0
1067,2.5,11.0,40,-50.0
1068,2.5,11.0,40,-47.5
1069,2.5,11.0,40,-45.0
1070,2.5,11.0,40,-42.5
1071,2.5,11.0,40,-40.0
1072,2.5,11.0,40,-37.5
1073,2.5,11.0,40,-35.0
1074,2.5,11.0,40,-32.5
1075,2.5,11.0,40,-30.0
1076,2.5,11.0,40,-27.5
1077,2.5,11.0,40,-25.0
1078,2.5,11.0,40,-22.5
1079,2.5,11.0,40,-20.0
1080,2.5,11.0,40,-17.5
1081,2.5,11.0,40,-15.0
1082,2.5,11.0,40,-12.5
1083,2.5,11.0,40,-10.0
1084,2.5,11.0,40,-7.5
1085,2.5,11.0,40,-5.0
1086,2.5,11.0,40,-2.5
1087,2.5,11.0,40,0.0
1088,2.5,11.0,40,2.5
1089,2.5,11.0,40,5.0
1090,2.5,11.0,40,7.5
1091,2.5,11.0,40,10.0
1092,2.5,11.0,40,12.5
1093,2.5,11.0,40,15.0
1094,2.5,11.0,40,17.5
1095,2.5,11.0,40,20.0
1096,2.5,11.0,40,22.5
1097,2.5,11.0,40,25.0
1098,2.5,11.0,40,27.5
1099,2.5,11.0,40,30.0
1100,2.5,11.0,40,32.5
1101,2.5,11.0,40,35.0
1102,2.5,11.0,40,37.5
1103,2.5,11.0,40,40.0
1104,2.5,11.0,40,42.5
1105,2.5,11.0,40,45.0
1106,2.5,11.0,40,47.5
1107,2.5,11.0,40,50.0
1108,2.5,11.0,50,-50.0
1109,2.5,11.0,50,-47.5
1110,2.5,11.0,50,-45.0
1111,2.5,11.0,50,-42.5
1112,2.5,11.0,50,-40.0
1113,2.5,11.0,50,-37.5
1114,2.5,11.0,50,-35.0
1115,2.5,11.0,50,-32.5
1116,2.5,11.0,50,-30.0
1117,2.5,11.0,50,-27.5
1118,2.5,11.0,50,-25.0
1119,2.5,11.0,50,-22.5
1120,2.5,11.0,50,-20.0
1121,2.5,11.0,50,-17.5
1122,2.5,11.0,50,-15.0
1123,2.5,11.0,50,-12.5
1124,2.5,11.0,50,-10.0
1125,2.5,11.0,50,-7.5
1126,2.5,11.0,50,-5.0
1127,2.5,11.0,50,-2.5
1128,2.5,11.0,50,0.0
1129,2.5,11.0,50,2.5
1130,2.5,11.0,50,5.0
1131,2.5,11.0,50,7.5
1132,2.5,11.0,50,10.0
1133,2.5,11.0,50,12.5
1134,2.5,11.0,50,15.0
1135,2.5,11.0,50,17.5
1136,2.5,11.0,50,20.0
1137,2.5,11.0,50,22.5
1138,2.5,11.0,50,25.0
1139,2.5,11.0,50,27.5
1140,2.5,11.0,50,30.0
1141,2.5,11.0,50,32.5
1142,2.5,11.0,50,35.0
1143,2.5,11.0,50,37.5
1144,2.5,11.0,50,40.0
1145,2.5,11.0,50,42.5
1146,2.5,11.0,50,45.0
1147,2.5,11.0,50,47.5
1148,2.5,11.0,50,50.0
1149,2.5,11.0,60,-50.0
1150,2.5,11.0,60,-47.5
1151,2.5,11.0,60,-45.0
1152,2.5,11.0,60,-42.5
1153,2.5,11.0,60,-40.0
1154,2.5,11.0,60,-37.5
1155,2.5,11.0,60,-35.0
1156,2.5,11.0,60,-32.5
1157,2.5,11.0,60,-30.0
1158,2.5,11.0,60,-27.5
1159,2.5,11.0,60,-25.0
1160,2.5,11.0,60,-22.5
1161,2.5,11.0,60,-20.0
1162,2.5,11.0,60,-17.5
1163,2.5,11.0,60,-15.0
1164,2.5,11.0,60,-12.5
1165,2.5,11.0,60,-10.0
1166,2.5,11.0,60,-7.5
1167,2.5,11.0,60,-5.0
1168,2.5,11.0,60,-2.5
1169,2.5,11.0,60,0.0
1170,2.5,11.0,60,2.5
1171,2.5,11.0,60,5.0
1172,2.5,11.0,60,7.5
1173,2.5,11.0,60,10.0
1174,2.5,11.0,60,12.5
1175,2.5,11.0,60,15.0
1176,2.5,11.0,60,17.5
1177,2.5,11.0,60,20.0
1178,2.5,11.0,60,22.5
1179,2.5,11.0,60,25.0
1180,2.5,11.0,60,27.5
1181,2.5,11.0,60,30.0
1182,2.5,11.0,60,32.5
1183,2.5,11.0,60,35.0
1184,2.5,11.0,60,37.5
1185,2.5,11.0,60,40.0
1186,2.5,11.0,60,42.5
1187,2.5,11.0,60,45.0
1188,2.5,11.0,60,47.5
1189,2.5,11.0,60,50.0
1190,2.5,11.0,70,-50.0
1191,2.5,11.0,70,-47.5
1192,2.5,11.0,70,-45.0
1193,2.5,11.0,70,-42.5
1194,2.5,11.0,70,-40.0
1195,2.5,11.0,70,-37.5
1196,2.5,11.0,70,-35.0
1197,2.5,11.0,70,-32.5
1198,2.5,11.0,70,-30.0
1199,2.5,11.0,70,-27.5
1200,2.5,11.0,70,-25.0
1201,2.5,11.0,70,-22.5
1202,2.5,11.0,70,-20.0
1203,2.5,11.0,70,-17.5
1204,2.5,11.0,70,-15.0
1205,2.5,11.0,70,-12.5
1206,2.5,11.0,70,-10.0
1207,2.5,11.0,70,-7.5
1208,2.5,11.0,70,-5.0
1209,2.5,11.0,70,-2.5
1210,2.5,11.0,70,0.0
1211,2.5,11.0,70,2.5
1212,2.5,11.0,70,5.0
1213,2.5,11.0,70,7.5
1214,2.5,11.0,70,10.0
1215,2.5,11.0,70,12.5
1216,2.5,11.0,70,15.0
1217,2.5,11.0,70,17.5
1218,2.5,11.0,70,20.0
1219,2.5,11.0,70,22.5
1220,2.5,11.0,70,25.0
1221,2.5,11.0,70,27.5
1222,2.5,11.0,70,30.0
1223,2.5,11.0,70,32.5
1224,2.5,11.0,70,35.0
1225,2.5,11.0,70,37.5
1226,2.5,11.0,70,40.0
1227,2.5,11.0,70,42.5
1228,2.5,11.0,70,45.0
1229,2.5,11.0,70,47.5
1230,2.5,11.0,70,50.0
1231,2.5,11.0,80,-50.0
1232,2.5,11.0,80,-47.5
1233,2.5,11.0,80,-45.0
1234,2.5,11.0,80,-42.5
1235,2.5,11.0,80,-40.0
1236,2.5,11.0,80,-37.5
1237,2.5,11.0,80,-35.0
1238,2.5,11.0,80,-32.5
1239,2.5,11.0,80,-30.0
1240,2.5,11.0,80,-27.5
1241,2.5,11.0,80,-25.0
1242,2.5,11.0,80,-22.5
1243,2.5,11.0,80,-20.0
1244,2.5,11.0,80,-17.5
1245,2.5,11.0,80,-15.0
1246,2.5,11.0,80,-12.5
1247,2.5,11.0,80,-10.0
1248,2.5,11.0,80,-7.5
1249,2.5,11.0,80,-5.0
1250,2.5,11.0,80,-2.5
1251,2.5,11.0,80,0.0
1252,2.5,11.0,80,2.5
1253,2.5,11.0,80,5.0
1254,2.5,11.0,80,7.5
1255,2.5,11.0,80,10.0
1256,2.5,11.0,80,12.5
1257,2.5,11.0,80,15.0
1258,2.5,11.0,80,17.5
1259,2.5,11.0,80,20.0
1260,2.5,11.0,80,22.5
1261,2.5,11.0,80,25.0
1262,2.5,11.0,80,27.5
1263,2.5,11.0,80,30.0
1264,2.5,11.0,80,32.5
1265,2.5,11.0,80,35.0
1266,2.5,11.0,80,37.5
1267,2.5,11.0,80,40.0
1268,2.5,11.0,80,42.5
1269,2.5,11.0,80,45.0
1270,2.5,11.0,80,47.5
1271,2.5,11.0,80,50.0
1272,2.5,11.0,90,-50.0
1273,2.5,11.0,90,-47.5
1274,2.5,11.0,90,-45.0
1275,2.5,11.0,90,-42.5
1276,2.5,11.0,90,-40.0
1277,2.5,11.0,90,-37.5
1278,2.5,11.0,90,-35.0
1279,2.5,11.0,90,-32.5
1280,2.5,11.0,90,-30.0
1281,2.5,11.0,90,-27.5
1282,2.5,11.0,90,-25.0
1283,2.5,11.0,90,-22.5
1284,2.5,11.0,90,-20.0
1285,2.5,11.0,90,-17.5
1286,2.5,11.0,90,-15.0
1287,2.5,11.0,90,-12.5
1288,2.5,11.0,90,-10.0
1289,2.5,11.0,90,-7.5
1290,2.5,11.0,90,-5.0
1291,2.5,11.0,90,-2.5
1292,2.5,11.0,90,0.0
1293,2.5,11.0,90,2.5
1294,2.5,11.0,90,5.0
1295,2.5,11.0,90,7.5
1296,2.5,11.0,90,10.0
1297,2.5,11.0,90,12.5
1298,2.5,11.0,90,15.0
1299,2.5,11.0,90,17.5
1300,2.5,11.0,90,20.0
1301,2.5,11.0,90,22.5
1302,2.5,11.0,90,25.0
1303,2.5,11.0,90,27.5
1304,2.5,11.0,90,30.0
1305,2.5,11.0,90,32.5
1306,2.5,11.0,90,35.0
1307,2.5,11.0,90,37.5
1308,2.5,11.0,90,40.0
1309,2.5,11.0,90,42.5
1310,2.5,11.0,90,45.0
1311,2.5,11.0,90,47.5
1312,2.5,11.0,90,50.0
1313,2.5,11.0,100,-50.0
1314,2.5,11.0,100,-47.5
1315,2.5,11.0,100,-45.0
1316,2.5,11.0,100,-42.5
1317,2.5,11.0,100,-40.0
1318,2.5,11.0,100,-37.5
1319,2.5,11.0,100,-35.0
1320,2.5,11.0,100,-32.5
1321,2.5,11.0,100,-30.0
1322,2.5,11.0,100,-27.5
1323,2.5,11.0,100,-25.0
1324,2.5,11.0,100,-22.5
1325,2.5,11.0,100,-20.0
1326,2.5,11.0,100,-17.5
1327,2.5,11.0,100,-15.0
1328,2.5,11.0,100,-12.5
1329,2.5,11.0,100,-10.0
1330,2.5,11.0,100,-7.5
1331,2.5,11.0,100,-5.0
1332,2.5,11.0,100,-2.5
1333,2.5,11.0,100,0.0
1334,2.5,11.0,100,2.5
1335,2.5,11.0,100,5.0
1336,2.5,11.0,100,7.5
1337,2.5,11.0,100,10.0
1338,2.5,11.0,100,12.5
1339,2.5,11.0,100,15.0
1340,2.5,11.0,100,17.5
1341,2.5,11.0,100,20.0
1342,2.5,11.0,100,22.5
1343,2.5,11.0,100,25.0
1344,2.5,11.0,100,27.5
1345,2.5,11.0,100,30.0
1346,2.5,11.0,100,32.5
1347,2.5,11.0,100,35.0
1348,2.5,11.0,100,37.5
1349,2.5,11.0,100,40.0
1350,2.5,11.0,100,42.5
1351,2.5,11.0,100,45.0
1352,2.5,11.0,100,47.5
1353,2.5,11.0,100,50.0
1354,2.5,11.0,110,-50.0
1355,2.5,11.0,110,-47.5
1356,2.5,11.0,110,-45.0
1357,2.5,11.0,110,-42.5
1358,2.5,11.0,110,-40.0
1359,2.5,11.0,110,-37.5
1360,2.5,11.0,110,-35.0
1361,2.5,11.0,110,-32.5
1362,2.5,11.0,110,-30.0
1363,2.5,11.0,110,-27.5
1364,2.5,11.0,110,-25.0
1365,2.5,11.0,110,-22.5
1366,2.5,11.0,110,-20.0
1367,2.5,11.0,110,-17.5
1368,2.5,11.0,110,-15.0
1369,2.5,11.0,110,-12.5
1370,2.5,11.0,110,-10.0
1371,2.5,11.0,110,-7.5
1372,2.5,11.0,110,-5.0
1373,2.5,11.0,110,-2.5
1374,2.5,11.0,110,0.0
1375,2.5,11.0,110,2.5
1376,2.5,11.0,110,5.0
1377,2.5,11.0,110,7.5
1378,2.5,11.0,110,10.0
1379,2.5,11.0,110,12.5
1380,2.5,11.0,110,15.0
1381,2.5,11.0,110,17.5
1382,2.5,11.0,110,20.0
1383,2.5,11.0,110,22.5
1384,2.5,11.0,110,25.0
1385,2.5,11.0,110,27.5
1386,2.5,11.0,110,30.0
1387,2.5,11.0,110,32.5
1388,2.5,11.0,110,35.0
1389,2.5,11.0,110,37.5
1390,2.5,11.0,110,40.0
1391,2.5,11.0,110,42.5
1392,2.5,11.0,110,45.0
1393,2.5,11.0,110,47.5
1394,2.5,11.0,110,50.0
1395,2.5,11.0,120,-50.0
1396,2.5,11.0,120,-47.5
1397,2.5,11.0,120,-45.0
1398,2.5,11.0,120,-42.5
1399,2.5,11.0,120,-40.0
1400,2.5,11.0,120,-37.5
1401,2.5,11.0,120,-35.0
1402,2.5,11.0,120,-32.5
1403,2.5,11.0,120,-30.0
1404,2.5,11.0,120,-27.5
1405,2.5,11.0,120,-25.0
1406,2.5,11.0,120,-22.5
1407,2.5,11.0,120,-20.0
1408,2.5,11.0,120,-17.5
1409,2.5,11.0,120,-15.0
1410,2.5,11.0,120,-12.5
1411,2.5,11.0,120,-10.0
1412,2.5,11.0,120,-7.5
1413,2.5,11.0,120,-5.0
1414,2.5,11.0,120,-2.5
1415,2.5,11.0,120,0.0
1416,2.5,11.0,120,2.5
1417,2.5,11.0,120,5.0
1418,2.5,11.0,120,7.5
1419,2.5,11.0,120,10.0
1420,2.5,11.0,120,12.5
1421,2.5,11.0,120,15.0
1422,2.5,11.0,120,17.5
1423,2.5,11.0,120,20.0
1424,2.5,11.0,120,22.5
1425,2.5,11.0,120,25.0
1426,2.5,11.0,120,27.5
1427,2.5,11.0,120,30.0
1428,2.5,11.0,120,32.5
1429,2.5,11.0,120,35.0
1430,2.5,11.0,120,37.5
1431,2.5,11.0,120,40.0
1432,2.5,11.0,120,42.5
1433,2.5,11.0,120,45.0
1434,2.5,11.0,120,47.5
1435,2.5,11.0,120,50.0
1436,2.5,11.0,130,-50.0
1437,2.5,11.0,130,-47.5
1438,2.5,11.0,130,-45.0
1439,2.5,11.0,130,-42.5
1440,2.5,11.0,130,-40.0
1441,2.5,11.0,130,-37.5
1442,2.5,11.0,130,-35.0
1443,2.5,11.0,130,-32.5
1444,2.5,11.0,130,-30.0
1445,2.5,11.0,130,-27.5
1446,2.5,11.0,130,-25.0
1447,2.5,11.0,130,-22.5
1448,2.5,11.0,130,-20.0
1449,2.5,11.0,130,-17.5
1450,2.5,11.0,130,-15.0
1451,2.5,11.0,130,-12.5
1452,2.5,11.0,130,-10.0
1453,2.5,11.0,130,-7.5
1454,2.5,11.0,130,-5.0
1455,2.5,11.0,130,-2.5
1456,2.5,11.0,130,0.0
1457,2.5,11.0,130,2.5
1458,2.5,11.0,130,5.0
1459,2.5,11.0,130,7.5
1460,2.5,11.0,130,10.0
1461,2.5,11.0,130,12.5
1462,2.5,11.0,130,15.0
1463,2.5,11.0,130,17.5
1464,2.5,11.0,130,20.0
1465,2.5,11.0,130,22.5
1466,2.5,11.0,130,25.0
1467,2.5,11.0,130,27.5
1468,2.5,11.0,130,30.0
1469,2.5,11.0,130,32.5
1470,2.5,11.0,130,35.0
1471,2.5,11.0,130,37.5
1472,2.5,11.0,130,40.0
1473,2.5,11.0,130,42.5
1474,2.5,11.0,130,45.0
1475,2.5,11.0,130,47.5
1476,2.5,11.0,130,50.0
1477,2.5,11.5,20,-50.0
1478,2.5,11.5,20,-47.5
1479,2.5,11.5,20,-45.0
1480,2.5,11.5,20,-42.5
1481,2.5,11.5,20,-40.0
1482,2.5,11.5,20,-37.5
1483,2.5,11.5,20,-35.0
1484,2.5,11.5,20,-32.5
1485,2.5,11.5,20,-30.0
1486,2.5,11.5,20,-27.5
1487,2.5,11.5,20,-25.0
1488,2.5,11.5,20,-22.5
1489,2.5,11.5,20,-20.0
1490,2.5,11.5,20,-17.5
1491,2.5,11.5,20,-15.0
1492,2.5,11.5,20,-12.5
1493,2.5,11.5,20,-10.0
1494,2.5,11.5,20,-7.5
1495,2.5,11.5,20,-5.0
1496,2.5,11.5,20,-2.5
1497,2.5,11.5,20,0.0
1498,2.5,11.5,20,2.5
1499,2.5,11.5,20,5.0
1500,2.5,11.5,20,7.5
1501,2.5,11.5,20,10.0
1502,2.5,11.5,20,12.5
1503,2.5,11.5,20,15.0
1504,2.5,11.5,20,17.5
1505,2.5,11.5,20,20.0
1506,2.5,11.5,20,22.5
1507,2.5,11.5,20,25.0
1508,2.5,11.5,20,27.5
1509,2.5,11.5,20,30.0
1510,2.5,11.5,20,32.5
1511,2.5,11.5,20,35.0
1512,2.5,11.5,20,37.5
1513,2.5,11.5,20,40.0
1514,2.5,11.5,20,42.5
1515,2.5,11.5,20,45.0
1516,2.5,11.5,20,47.5
1517,2.5,11.5,20,50.0
1518,2.5,11.5,30,-50.0
1519,2.5,11.5,30,-47.5
1520,2.5,11.5,30,-45.0
1521,2.5,11.5,30,-42.5
1522,2.5,11.5,30,-40.0
1523,2.5,11.5,30,-37.5
1524,2.5,11.5,30,-35.0
1525,2.5,11.5,30,-32.5
1526,2.5,11.5,30,-30.0
1527,2.5,11.5,30,-27.5
1528,2.5,11.5,30,-25.0
1529,2.5,11.5,30,-22.5
1530,2.5,11.5,30,-20.0
1531,2.5,11.5,30,-17.5
1532,2.5,11.5,30,-15.0
1533,2.5,11.5,30,-12.5
1534,2.5,11.5,30,-10.0
1535,2.5,11.5,30,-7.5
1536,2.5,11.5,30,-5.0
1537,2.5,11.5,30,-2.5
1538,2.5,11.5,30,0.0
1539,2.5,11.5,30,2.5
1540,2.5,11.5,30,5.0
1541,2.5,11.5,30,7.5
1542,2.5,11.5,30,10.0
1543,2.5,11.5,30,12.5
1544,2.5,11.5,30,15.0
1545,2.5,11.5,30,17.5
1546,2.5,11.5,30,20.0
1547,2.5,11.5,30,22.5
1548,2.5,11.5,30,25.0
1549,2.5,11.5,30,27.5
1550,2.5,11.5,30,30.0
1551,2.5,11.5,30,32.5
1552,2.5,11.5,30,35.0
1553,2.5,11.5,30,37.5
1554,2.5,11.5,30,40.0
1555,2.5,11.5,30,42.5
1556,2.5,11.5,30,45.0
1557,2.5,11.5,30,47.5
1558,2.5,11.5,30,50.0
1559,2.5,11.5,40,-50.0
1560,2.5,11.5,40,-47.5
1561,2.5,11.5,40,-45.0
1562,2.5,11.5,40,-42.5
1563,2.5,11.5,40,-40.0
1564,2.5,11.5,40,-37.5
1565,2.5,11.5,40,-35.0
1566,2.5,11.5,40,-32.5
1567,2.5,11.5,40,-30.0
1568,2.5,11.5,40,-27.5
1569,2.5,11.5,40,-25.0
1570,2.5,11.5,40,-22.5
1571,2.5,11.5,40,-20.0
1572,2.5,11.5,40,-17.5
1573,2.5,11.5,40,-15.0
1574,2.5,11.5,40,-12.5
1575,2.5,11.5,40,-10.0
1576,2.5,11.5,40,-7.5
1577,2.5,11.5,40,-5.0
1578,2.5,11.5,40,-2.5
1579,2.5,11.5,40,0.0
1580,2.5,11.5,40,2.5
1581,2.5,11.5,40,5.0
1582,2.5,11.5,40,7.5
1583,2.5,11.5,40,10.0
1584,2.5,11.5,40,12.5
1585,2.5,11.5,40,15.0
1586,2.5,11.5,40,17.5
1587,2.5,11.5,40,20.0
1588,2.5,11.5,40,22.5
1589,2.5,11.5,40,25.0
1590,2.5,11.5,40,27.5
1591,2.5,11.5,40,30.0
1592,2.5,11.5,40,32.5
1593,2.5,11.5,40,35.0
1594,2.5,11.5,40,37.5
1595,2.5,11.5,40,40.0
1596,2.5,11.5,40,42.5
1597,2.5,11.5,40,45.0
1598,2.5,11.5,40,47.5
1599,2.5,11.5,40,50.0
1600,2.5,11.5,50,-50.0
1601,2.5,11.5,50,-47.5
1602,2.5,11.5,50,-45.0
1603,2.5,11.5,50,-42.5
1604,2.5,11.5,50,-40.0
1605,2.5,11.5,50,-37.5
1606,2.5,11.5,50,-35.0
1607,2.5,11.5,50,-32.5
1608,2.5,11.5,50,-30.0
1609,2.5,11.5,50,-27.5
1610,2.5,11.5,50,-25.0
1611,2.5,11.5,50,-22.5
1612,2.5,11.5,50,-20.0
1613,2.5,11.5,50,-17.5
1614,2.5,11.5,50,-15.0
1615,2.5,11.5,50,-12.5
1616,2.5,11.5,50,-10.0
1617,2.5,11.5,50,-7.5
1618,2.5,11.5,50,-5.0
1619,2.5,11.5,50,-2.5
1620,2.5,11.5,50,0.0
1621,2.5,11.5,50,2.5
1622,2.5,11.5,50,5.0
1623,2.5,11.5,50,7.5
1624,2.5,11.5,50,10.0
1625,2.5,11.5,50,12.5
1626,2.5,11.5,50,15.0
1627,2.5,11.5,50,17.5
1628,2.5,11.5,50,20.0
1629,2.5,11.5,50,22.5
1630,2.5,11.5,50,25.0
1631,2.5,11.5,50,27.5
1632,2.5,11.5,50,30.0
1633,2.5,11.5,50,32.5
1634,2.5,11.5,50,35.0
1635,2.5,11.5,50,37.5
1636,2.5,11.5,50,40.0
1637,2.5,11.5,50,42.5
1638,2.5,11.5,50,45.0
1639,2.5,11.5,50,47.5
1640,2.5,11.5,50,50.0
1641,2.5,11.5,60,-50.0
1642,2.5,11.5,60,-47.5
1643,2.5,11.5,60,-45.0
1644,2.5,11.5,60,-42.5
